person_age,person_gender,person_education,person_income,person_employment_experience,person_home_ownership,loan_amount,loan_intent,loan_interest_rate,credit_history_length,credit_score,previous_loan_defaults,loan_status
27,female,associate,49211.0,2,mortgage,8000.0,home_improvement,14.72,9.0,655,no,0
29,male,associate,49234.0,7,mortgage,22500.0,personal,11.86,7.0,650,yes,0
28,female,master,59960.0,10,rent,4500.0,home_improvement,14.27,10.0,509,no,1
29,female,master,60403.0,7,rent,4500.0,home_improvement,12.61,6.0,684,no,1
27,female,associate,70350.0,2,rent,4500.0,education,14.72,5.0,654,yes,0
27,female,high_school,73040.0,2,rent,4500.0,debt_consolidation,12.69,7.0,689,yes,0
29,female,associate,49256.0,8,mortgage,4000.0,debt_consolidation,14.35,6.0,620,no,0
28,female,master,66011.0,7,rent,4500.0,education,11.01,8.0,734,no,1
27,male,master,72982.0,5,rent,4500.0,venture,14.22,8.0,630,yes,0
30,male,high_school,74841.0,9,rent,4500.0,personal,18.39,8.0,607,no,0
29,male,master,85048.0,7,rent,4500.0,venture,6.62,9.0,704,yes,0
29,female,bachelor,84653.0,4,rent,4500.0,personal,5.42,9.0,641,yes,0
29,male,associate,89986.0,1,rent,4500.0,home_improvement,13.61,6.0,683,yes,0
29,male,bachelor,110836.0,6,rent,4500.0,medical,10.65,5.0,621,no,0
33,female,associate,48953.0,9,mortgage,5000.0,education,7.51,8.0,684,no,0
27,male,associate,48930.0,4,mortgage,13000.0,venture,7.88,7.0,558,yes,0
31,male,bachelor,21336.0,6,rent,4575.0,venture,11.48,7.0,688,no,1
29,female,bachelor,49135.0,9,mortgage,6400.0,personal,7.51,6.0,676,no,0
27,male,master,42182.0,7,rent,4600.0,personal,11.01,6.0,707,no,0
34,male,associate,49198.0,11,own,8000.0,medical,11.36,10.0,654,yes,0
28,female,high_school,58488.0,2,rent,4600.0,venture,11.86,8.0,676,yes,0
30,male,high_school,60935.0,9,rent,4600.0,venture,11.49,7.0,551,yes,0
27,female,master,70200.0,4,rent,4600.0,education,13.99,8.0,673,yes,0
34,male,master,49139.0,11,own,4200.0,medical,6.76,7.0,498,yes,0
28,female,associate,72690.0,6,rent,4600.0,debt_consolidation,7.88,6.0,634,yes,0
32,female,high_school,162994.25,10,rent,4600.0,medical,9.62,6.0,661,no,0
32,female,bachelor,45606.0,9,rent,4650.0,home_improvement,13.49,7.0,585,no,1
32,female,master,61169.0,8,rent,4675.0,venture,10.0,7.0,591,yes,0
33,female,bachelor,79003.0,11,rent,4700.0,education,9.45,7.0,580,no,0
33,female,bachelor,48697.0,12,mortgage,12000.0,personal,11.01,5.0,689,no,0
33,male,associate,104232.0,9,rent,4700.0,debt_consolidation,9.63,7.0,672,no,0
31,male,bachelor,49172.0,9,own,15000.0,medical,15.31,10.0,637,no,0
27,male,master,18009.0,5,rent,4750.0,home_improvement,10.0,9.0,646,no,1
31,female,master,18533.0,6,rent,4750.0,home_improvement,14.59,8.0,677,no,1
35,female,doctorate,21310.0,15,rent,4750.0,medical,9.32,6.0,591,no,1
34,male,associate,24188.0,13,rent,4750.0,debt_consolidation,11.83,10.0,693,no,1
32,male,bachelor,25049.0,11,rent,4750.0,debt_consolidation,10.37,8.0,693,yes,0
28,male,bachelor,34223.0,7,rent,4750.0,personal,13.57,5.0,676,yes,0
27,female,associate,49406.0,4,own,5000.0,personal,8.59,7.0,604,yes,0
30,female,master,38184.0,5,rent,4750.0,medical,14.84,9.0,592,no,1
34,male,bachelor,48744.0,12,rent,4750.0,debt_consolidation,9.25,10.0,719,no,0
31,male,bachelor,73049.0,9,rent,4750.0,personal,5.99,5.0,642,no,0
30,female,high_school,73003.0,6,rent,4750.0,debt_consolidation,9.99,7.0,632,yes,0
33,female,master,17797.0,8,rent,4800.0,education,6.76,8.0,681,no,1
28,male,high_school,17927.0,6,rent,4800.0,venture,14.65,9.0,649,no,1
35,male,high_school,18536.0,8,rent,4800.0,venture,10.62,7.0,617,no,1
29,female,bachelor,49047.0,6,mortgage,1400.0,education,14.26,5.0,612,yes,0
30,male,bachelor,41780.0,8,mortgage,6000.0,venture,14.96,6.0,642,no,1
28,male,high_school,19363.0,5,rent,4800.0,medical,10.99,8.0,631,no,1
28,female,master,23841.0,5,rent,4800.0,venture,11.01,6.0,577,no,1
28,female,high_school,24554.0,3,rent,4800.0,medical,11.01,8.0,628,no,0
29,female,associate,49014.0,5,mortgage,8000.0,education,8.59,10.0,642,yes,0
27,female,bachelor,25553.0,4,rent,4800.0,debt_consolidation,11.01,6.0,682,yes,0
27,female,associate,48898.0,9,mortgage,3500.0,education,9.63,9.0,707,yes,0
31,female,associate,27284.0,11,rent,4800.0,education,10.65,10.0,692,yes,0
33,male,associate,48793.0,10,mortgage,7200.0,personal,9.32,8.0,657,yes,0
29,male,high_school,49305.0,5,mortgage,6600.0,medical,8.0,10.0,641,no,0
28,female,doctorate,48938.0,7,mortgage,10000.0,personal,9.32,8.0,723,no,0
33,female,associate,41991.0,8,mortgage,6000.0,home_improvement,14.11,9.0,678,no,1
28,male,associate,28748.0,4,rent,4800.0,debt_consolidation,10.38,7.0,659,yes,0
33,male,high_school,48816.0,9,mortgage,6000.0,personal,12.21,10.0,644,yes,0
33,female,master,49062.0,11,mortgage,9000.0,education,13.16,5.0,681,yes,0
31,male,high_school,31313.0,10,rent,4800.0,medical,11.54,10.0,543,yes,0
27,female,high_school,33790.0,4,rent,4800.0,medical,7.14,10.0,605,yes,0
27,male,high_school,48931.0,4,other,1200.0,medical,11.01,8.0,658,no,0
33,male,bachelor,34356.0,7,rent,4800.0,venture,9.63,8.0,545,yes,0
28,male,bachelor,49136.0,3,mortgage,10000.0,debt_consolidation,11.26,6.0,619,yes,0
29,male,associate,48516.0,6,other,10000.0,medical,8.0,10.0,669,yes,0
28,female,associate,35926.0,8,rent,4800.0,venture,15.23,7.0,601,yes,0
31,male,bachelor,36961.0,12,rent,4800.0,medical,12.42,8.0,650,yes,0
31,female,master,37108.0,8,rent,4800.0,personal,14.84,8.0,657,no,1
28,male,bachelor,36988.0,4,rent,4800.0,education,13.47,8.0,687,yes,0
30,male,bachelor,37988.0,8,rent,4800.0,medical,13.43,5.0,618,yes,0
35,female,associate,49135.0,11,mortgage,7200.0,medical,10.71,5.0,630,yes,0
31,male,master,48797.0,10,mortgage,12650.0,medical,11.34,9.0,693,no,0
29,female,bachelor,41305.0,6,rent,4800.0,education,5.79,9.0,664,yes,0
28,female,master,41678.0,2,rent,4800.0,medical,7.14,5.0,705,yes,0
28,male,high_school,41578.0,6,rent,4800.0,venture,11.49,7.0,624,no,0
32,female,high_school,36022.0,10,rent,4800.0,personal,16.29,7.0,644,no,1
33,male,high_school,48930.0,11,mortgage,16750.0,venture,9.88,6.0,534,yes,0
28,female,bachelor,43089.0,6,rent,4800.0,medical,13.49,5.0,623,yes,0
27,male,bachelor,43219.0,6,rent,4800.0,medical,9.99,8.0,625,no,0
28,female,bachelor,49400.0,4,mortgage,1900.0,education,5.99,10.0,624,yes,0
27,male,bachelor,48819.0,1,mortgage,5600.0,home_improvement,11.01,7.0,553,yes,0
28,female,bachelor,44665.0,8,rent,4800.0,medical,12.61,9.0,547,no,0
28,female,high_school,42206.0,1,mortgage,6125.0,medical,16.89,10.0,651,no,1
32,female,master,44379.0,10,rent,4800.0,education,14.11,6.0,680,yes,0
32,male,bachelor,39761.0,8,rent,4800.0,home_improvement,9.99,6.0,507,no,1
35,male,associate,40637.0,16,rent,4800.0,home_improvement,13.23,9.0,711,no,1
27,female,associate,49165.0,4,rent,4800.0,debt_consolidation,11.01,8.0,635,yes,0
27,male,high_school,48903.0,5,rent,4800.0,debt_consolidation,11.71,8.0,590,yes,0
30,male,high_school,48865.0,4,rent,4800.0,education,12.68,5.0,665,yes,0
28,female,associate,49723.0,4,mortgage,12000.0,venture,12.23,5.0,670,yes,0
28,female,master,51439.0,1,rent,4800.0,medical,12.42,9.0,656,yes,0
27,male,bachelor,53663.0,7,rent,4800.0,venture,7.51,10.0,660,no,0
28,male,high_school,46480.0,7,rent,4800.0,debt_consolidation,9.63,10.0,649,no,1
29,female,master,49533.0,6,mortgage,6000.0,education,8.38,8.0,682,no,0
27,male,bachelor,49696.0,8,mortgage,3000.0,debt_consolidation,7.29,8.0,645,no,0
27,female,high_school,50025.0,4,mortgage,20400.0,education,11.01,8.0,600,no,0
32,male,associate,50007.0,8,mortgage,10000.0,home_improvement,9.63,7.0,640,yes,0
31,female,associate,49801.0,9,mortgage,6400.0,home_improvement,8.49,6.0,614,yes,0
33,female,associate,55051.0,10,rent,4800.0,debt_consolidation,10.59,8.0,654,yes,0
29,male,bachelor,49847.0,8,mortgage,8000.0,personal,14.91,8.0,628,yes,0
27,male,bachelor,49807.0,5,mortgage,8000.0,home_improvement,12.69,6.0,549,yes,0
30,male,bachelor,54918.0,8,rent,4800.0,medical,10.37,6.0,661,yes,0
28,male,master,50062.0,5,mortgage,6700.0,education,6.99,8.0,653,yes,0
27,female,associate,50342.0,8,mortgage,6000.0,education,11.49,10.0,628,yes,0
33,male,high_school,50064.0,11,mortgage,15000.0,debt_consolidation,7.51,5.0,607,no,0
29,female,master,50154.0,7,mortgage,3200.0,home_improvement,14.22,10.0,605,yes,0
28,female,bachelor,49869.0,8,mortgage,5000.0,debt_consolidation,6.76,10.0,647,yes,0
29,male,master,50107.0,7,mortgage,2000.0,home_improvement,7.74,8.0,607,no,0
30,male,high_school,59584.0,12,rent,4800.0,education,13.79,9.0,670,no,0
27,male,bachelor,60018.0,3,rent,4800.0,debt_consolidation,14.65,7.0,676,yes,0
34,male,bachelor,60933.0,10,rent,4800.0,education,11.01,10.0,675,yes,0
28,male,associate,60856.0,1,rent,4800.0,personal,10.37,10.0,647,yes,0
30,female,high_school,62112.0,7,rent,4800.0,medical,12.69,10.0,551,no,0
29,female,bachelor,43073.0,9,mortgage,6250.0,debt_consolidation,15.95,9.0,698,no,1
31,male,high_school,65810.0,6,rent,4800.0,medical,12.99,10.0,596,yes,0
30,female,bachelor,66074.0,7,rent,4800.0,venture,13.23,8.0,611,yes,0
30,female,associate,66872.0,7,rent,4800.0,medical,6.03,8.0,669,yes,0
28,female,high_school,60365.0,5,rent,4800.0,debt_consolidation,15.99,5.0,599,no,1
30,male,bachelor,68161.0,10,rent,4800.0,home_improvement,13.92,9.0,667,yes,0
29,male,associate,68362.0,5,rent,4800.0,personal,6.39,6.0,646,yes,0
28,female,bachelor,69841.0,6,rent,4800.0,home_improvement,11.99,6.0,715,no,0
27,female,associate,73314.0,5,rent,4800.0,personal,13.35,9.0,685,yes,0
30,male,bachelor,74324.0,9,rent,4800.0,medical,14.79,10.0,567,yes,0
28,male,high_school,68082.0,5,rent,4800.0,debt_consolidation,16.45,7.0,683,no,1
34,female,high_school,69255.0,12,rent,4800.0,debt_consolidation,11.01,10.0,653,no,1
31,female,bachelor,70812.0,9,rent,4800.0,personal,15.58,9.0,660,no,1
29,male,bachelor,50483.0,9,own,5000.0,medical,11.99,5.0,702,yes,0
29,female,bachelor,78863.0,7,rent,4800.0,education,11.01,6.0,703,no,0
33,female,high_school,50385.0,10,mortgage,9000.0,medical,11.01,9.0,643,yes,0
29,male,associate,71321.0,6,rent,4800.0,debt_consolidation,11.49,7.0,562,no,1
33,male,master,80078.0,7,rent,4800.0,home_improvement,13.57,7.0,654,yes,0
28,male,doctorate,81049.0,3,rent,4800.0,personal,10.36,5.0,698,no,0
27,male,bachelor,42594.0,7,mortgage,6000.0,medical,16.69,8.0,524,no,1
29,female,bachelor,50216.0,8,mortgage,6000.0,venture,5.79,8.0,595,yes,0
27,female,bachelor,82221.0,4,rent,4800.0,medical,12.21,5.0,649,yes,0
29,male,bachelor,83596.0,9,rent,4800.0,medical,11.11,10.0,615,yes,0
30,male,bachelor,50505.0,7,mortgage,10000.0,home_improvement,12.73,10.0,647,no,0
34,female,bachelor,93206.0,12,rent,4800.0,venture,7.14,7.0,638,no,0
35,male,high_school,97180.0,13,rent,4800.0,debt_consolidation,7.49,9.0,691,yes,0
34,female,high_school,117168.0,10,rent,4800.0,debt_consolidation,5.42,10.0,659,yes,0
27,male,associate,50164.0,3,mortgage,10000.0,personal,8.59,8.0,614,no,0
28,male,bachelor,142639.0,7,rent,4800.0,debt_consolidation,8.9,6.0,679,no,0
30,male,high_school,144921.0,7,rent,4800.0,home_improvement,7.4,8.0,637,yes,0
29,male,bachelor,162994.25,7,rent,4800.0,personal,10.99,6.0,650,yes,0
32,female,associate,50028.0,8,mortgage,8000.0,personal,15.05,9.0,553,yes,0
35,male,bachelor,50141.0,15,mortgage,8000.0,debt_consolidation,10.83,6.0,686,no,0
32,male,associate,77793.0,12,rent,4875.0,home_improvement,10.74,9.0,633,yes,0
30,female,bachelor,50080.0,3,mortgage,18000.0,home_improvement,9.01,7.0,671,no,0
28,male,bachelor,28776.0,8,rent,4900.0,medical,7.88,6.0,691,no,0
31,male,master,50137.0,6,mortgage,4000.0,debt_consolidation,11.01,5.0,597,yes,0
34,male,associate,50336.0,12,mortgage,16000.0,home_improvement,11.78,5.0,625,no,0
27,female,bachelor,116301.0,7,rent,10000.0,home_improvement,7.88,10.0,679,no,0
33,female,bachelor,43032.0,10,mortgage,8000.0,medical,8.32,6.0,666,no,1
31,female,bachelor,50187.0,8,mortgage,12000.0,personal,11.01,7.0,662,no,0
29,male,high_school,116936.0,8,rent,10000.0,personal,8.88,8.0,608,no,0
33,female,high_school,50251.0,15,own,3300.0,venture,12.99,7.0,641,no,0
27,male,bachelor,118630.0,1,rent,10000.0,home_improvement,6.54,10.0,554,yes,0
35,male,associate,50674.0,12,own,3000.0,medical,7.14,9.0,646,yes,0
28,male,bachelor,106628.0,6,rent,10000.0,personal,10.65,9.0,689,no,1
31,male,master,121077.0,6,rent,10000.0,venture,8.49,5.0,672,no,0
32,male,master,120996.0,10,rent,10000.0,debt_consolidation,9.99,8.0,656,yes,0
31,female,master,121271.0,9,rent,10000.0,venture,11.01,8.0,638,no,0
28,male,master,120926.0,4,rent,10000.0,education,7.51,7.0,628,yes,0
32,male,associate,50663.0,11,own,10500.0,personal,6.62,9.0,656,yes,0
29,male,master,121064.0,6,rent,10000.0,venture,9.63,9.0,733,no,0
30,male,high_school,123174.0,6,rent,10000.0,home_improvement,6.03,8.0,601,no,0
32,female,master,50590.0,8,mortgage,3500.0,debt_consolidation,8.32,9.0,558,yes,0
34,male,associate,43296.0,13,mortgage,2800.0,education,14.17,7.0,713,no,1
32,male,associate,92857.0,11,rent,10000.0,medical,13.24,9.0,695,no,1
27,female,bachelor,50579.0,9,own,4500.0,venture,7.49,5.0,711,no,0
27,male,master,124485.0,7,rent,10000.0,home_improvement,8.59,10.0,625,no,0
28,female,bachelor,124731.0,6,rent,10000.0,debt_consolidation,9.88,8.0,684,yes,0
30,female,associate,130739.0,4,rent,10000.0,personal,10.65,5.0,669,no,0
31,female,master,132828.0,10,rent,10000.0,home_improvement,15.99,9.0,688,no,0
34,male,bachelor,132825.0,7,rent,10000.0,debt_consolidation,7.66,9.0,674,yes,0
32,male,bachelor,51156.0,7,mortgage,13200.0,venture,11.71,7.0,691,no,0
28,female,high_school,133298.0,1,rent,10000.0,home_improvement,13.22,5.0,565,yes,0
33,male,bachelor,133064.0,11,rent,10000.0,debt_consolidation,13.57,10.0,615,yes,0
33,female,master,133024.0,12,rent,10000.0,venture,9.32,6.0,707,no,0
34,male,bachelor,51207.0,12,mortgage,17500.0,debt_consolidation,6.17,6.0,681,yes,0
30,female,bachelor,50463.0,6,mortgage,4500.0,education,6.76,9.0,559,yes,0
28,male,associate,50741.0,8,own,13000.0,venture,11.58,9.0,656,no,0
30,male,bachelor,50836.0,6,mortgage,15000.0,venture,10.0,9.0,667,yes,0
28,male,master,50752.0,8,mortgage,7750.0,venture,12.21,9.0,546,no,0
27,male,high_school,141354.0,4,rent,10000.0,education,8.0,10.0,554,yes,0
30,male,master,142568.0,9,rent,10000.0,home_improvement,7.14,7.0,616,yes,0
33,female,high_school,51260.0,11,mortgage,7000.0,venture,10.36,8.0,681,no,0
34,male,bachelor,51383.0,8,mortgage,8150.0,education,15.23,10.0,629,yes,0
30,male,master,144998.0,6,rent,10000.0,home_improvement,17.04,5.0,713,yes,0
28,female,high_school,150741.0,5,rent,10000.0,education,9.99,9.0,555,yes,0
30,female,bachelor,151059.0,7,rent,10000.0,home_improvement,10.74,6.0,683,yes,0
28,male,associate,51675.0,6,mortgage,5375.0,home_improvement,10.65,7.0,660,no,0
27,female,master,150890.0,7,rent,10000.0,venture,10.62,6.0,649,yes,0
35,male,associate,152073.0,10,rent,10000.0,education,16.29,5.0,682,yes,0
27,female,master,157172.0,4,rent,10000.0,medical,11.49,10.0,507,yes,0
27,male,bachelor,156813.0,6,rent,10000.0,education,7.74,5.0,663,yes,0
29,male,master,157102.0,7,rent,10000.0,education,14.26,5.0,660,no,0
27,male,master,156910.0,6,rent,10000.0,venture,13.47,6.0,723,no,0
28,male,associate,51541.0,7,own,8000.0,personal,15.96,7.0,622,yes,0
31,female,bachelor,145920.0,7,rent,10000.0,venture,13.49,5.0,690,no,1
29,male,bachelor,162994.25,7,rent,10000.0,debt_consolidation,7.14,6.0,683,no,0
32,male,associate,154987.0,6,rent,10000.0,venture,13.85,5.0,674,no,1
32,male,bachelor,162994.25,9,rent,10000.0,personal,14.79,9.0,598,no,0
33,male,bachelor,51313.0,11,mortgage,13000.0,debt_consolidation,7.9,6.0,595,yes,0
28,male,high_school,162994.25,7,rent,10000.0,personal,9.99,5.0,525,yes,0
30,male,bachelor,162994.25,10,rent,10000.0,personal,13.55,9.0,649,yes,0
27,male,bachelor,162994.25,1,rent,10000.0,education,16.32,9.0,675,no,0
34,female,bachelor,51306.0,14,mortgage,10000.0,debt_consolidation,14.65,6.0,689,no,0
27,female,associate,44310.0,5,mortgage,12500.0,home_improvement,6.03,7.0,617,no,1
27,female,associate,51513.0,2,own,10000.0,education,14.65,7.0,624,yes,0
27,female,master,162994.25,5,rent,10000.0,home_improvement,14.91,10.0,653,yes,0
30,male,bachelor,51623.0,5,own,1200.0,education,6.62,8.0,717,yes,0
32,female,master,31532.0,10,rent,9950.0,education,12.68,7.0,680,no,1
32,male,associate,31254.0,13,rent,4900.0,medical,6.17,6.0,674,yes,0
28,female,bachelor,51383.0,4,mortgage,7300.0,venture,11.01,9.0,661,no,0
27,female,bachelor,36950.0,4,rent,4900.0,medical,11.71,5.0,587,yes,0
31,male,bachelor,30198.0,7,rent,9925.0,debt_consolidation,6.62,6.0,602,no,1
33,male,bachelor,51530.0,9,own,5000.0,venture,10.59,6.0,677,no,0
30,male,doctorate,113129.0,10,rent,9925.0,education,12.09,7.0,676,no,0
28,male,master,47418.0,7,rent,9900.0,venture,10.95,6.0,542,yes,0
31,male,master,50888.0,10,rent,9900.0,personal,11.89,10.0,681,no,0
27,male,master,61120.0,5,rent,9900.0,personal,14.35,5.0,631,yes,0
32,male,bachelor,84764.0,6,rent,9850.0,personal,7.75,9.0,619,no,0
32,male,associate,31222.0,9,rent,9800.0,home_improvement,12.23,8.0,691,no,1
30,male,associate,47230.0,9,rent,9800.0,personal,11.48,5.0,611,yes,0
27,male,associate,58396.0,2,rent,9800.0,education,8.59,5.0,646,yes,0
31,female,bachelor,50896.0,5,mortgage,9000.0,medical,6.99,8.0,625,no,0
30,male,master,51586.0,5,own,4000.0,personal,15.23,9.0,598,yes,0
35,male,bachelor,44249.0,12,mortgage,16000.0,education,10.99,8.0,650,no,1
28,male,associate,51750.0,3,mortgage,6000.0,home_improvement,5.42,9.0,699,no,0
27,female,high_school,51845.0,4,mortgage,3500.0,personal,8.49,9.0,627,yes,0
31,male,associate,25696.0,6,rent,9750.0,medical,17.19,6.0,701,no,1
28,female,master,26666.0,3,rent,9750.0,venture,11.01,10.0,610,no,1
28,male,master,39761.0,8,rent,4900.0,medical,14.12,7.0,684,no,1
27,male,associate,52741.0,5,rent,4900.0,venture,9.91,5.0,679,no,0
33,male,associate,46519.0,10,rent,4900.0,education,10.28,6.0,624,no,1
29,male,master,77854.0,7,rent,4900.0,personal,11.01,10.0,697,yes,0
28,male,bachelor,51257.0,9,rent,4925.0,personal,11.49,7.0,704,no,0
27,male,master,36588.0,3,rent,4975.0,personal,10.37,10.0,678,no,0
30,female,associate,51382.0,10,own,8000.0,medical,12.99,9.0,640,yes,0
33,male,associate,51838.0,12,mortgage,9050.0,personal,7.49,7.0,644,no,0
29,male,associate,34666.0,5,rent,5000.0,venture,11.01,10.0,632,no,0
29,female,bachelor,34510.0,4,rent,5000.0,medical,16.07,8.0,606,no,1
29,female,bachelor,34549.0,6,rent,5000.0,medical,7.29,9.0,673,no,0
34,female,associate,51252.0,11,mortgage,2000.0,home_improvement,5.79,8.0,709,no,0
28,female,associate,35719.0,2,rent,5000.0,venture,10.65,9.0,621,yes,0
32,male,associate,35496.0,11,rent,5000.0,medical,10.59,9.0,642,no,0
31,female,bachelor,35293.0,8,rent,5000.0,venture,9.25,7.0,705,yes,0
27,male,associate,35525.0,8,rent,5000.0,education,14.96,5.0,615,no,0
27,male,master,35736.0,4,rent,5000.0,personal,13.16,5.0,581,no,0
29,female,bachelor,35938.0,3,rent,5000.0,venture,15.23,7.0,664,no,0
32,male,bachelor,51058.0,7,mortgage,10375.0,debt_consolidation,5.42,7.0,635,yes,0
32,male,high_school,51673.0,10,mortgage,1225.0,personal,5.79,10.0,626,yes,0
34,female,master,36328.0,11,rent,5000.0,venture,10.36,7.0,650,no,0
28,female,bachelor,51036.0,5,mortgage,5000.0,education,10.37,5.0,668,yes,0
33,female,master,51509.0,13,mortgage,9000.0,education,5.79,5.0,603,yes,0
34,female,high_school,51426.0,14,mortgage,7500.0,medical,11.11,7.0,611,no,0
31,female,bachelor,37050.0,6,rent,5000.0,home_improvement,9.91,5.0,628,no,1
29,male,master,36723.0,3,rent,5000.0,medical,11.49,9.0,644,no,0
27,female,doctorate,37270.0,2,rent,5000.0,medical,13.72,8.0,697,no,0
28,female,doctorate,36970.0,7,rent,5000.0,personal,6.17,6.0,704,yes,0
28,male,bachelor,36862.0,7,rent,5000.0,medical,9.88,8.0,673,no,0
33,male,master,36981.0,10,rent,5000.0,medical,7.74,8.0,679,no,0
29,female,bachelor,44314.0,7,mortgage,8000.0,personal,6.54,8.0,586,no,1
28,female,associate,51582.0,4,mortgage,12000.0,debt_consolidation,9.62,7.0,605,no,0
29,female,bachelor,37143.0,11,rent,5000.0,venture,9.32,5.0,719,yes,0
30,female,associate,37084.0,8,rent,5000.0,education,14.72,10.0,672,yes,0
29,male,high_school,37865.0,4,rent,5000.0,medical,14.96,8.0,589,no,0
32,male,bachelor,38103.0,7,rent,5000.0,venture,11.49,10.0,685,no,0
30,female,associate,38057.0,8,rent,5000.0,venture,9.91,10.0,601,no,0
35,male,bachelor,38210.0,13,rent,5000.0,venture,14.35,7.0,711,no,0
29,female,master,37967.0,6,rent,5000.0,debt_consolidation,9.63,8.0,677,no,0
34,male,bachelor,50979.0,11,own,22500.0,venture,6.91,10.0,679,no,0
31,female,associate,51183.0,9,own,7200.0,home_improvement,9.99,8.0,645,yes,0
35,female,associate,38996.0,15,rent,5000.0,medical,9.99,9.0,640,yes,0
28,male,doctorate,51667.0,5,mortgage,11000.0,venture,5.42,7.0,671,no,0
28,male,associate,39562.0,9,rent,5000.0,medical,6.99,7.0,631,yes,0
27,male,high_school,51163.0,6,mortgage,8000.0,personal,13.61,9.0,634,no,0
29,male,master,40064.0,4,rent,5000.0,medical,8.9,8.0,579,yes,0
27,female,master,39936.0,4,rent,5000.0,medical,11.01,6.0,550,yes,0
29,male,bachelor,51644.0,7,own,2500.0,medical,6.76,5.0,621,yes,0
32,female,bachelor,39970.0,9,rent,5000.0,education,11.01,6.0,691,yes,0
33,male,bachelor,51563.0,13,mortgage,6400.0,venture,7.88,10.0,585,no,0
